util_tier,pay_segment,variant,accepted,revenue,monthly_spend,default_flag,fraud_flag,limit_offered,exp_day
Low (<30%),On-time,treatment,0,0.0,17644.42,0,0,0.0,9
Low (<30%),On-time,treatment,1,45.55,7212.52,0,0,43383.08,4
Low (<30%),On-time,treatment,0,0.0,5354.04,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,14004.09,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,9321.9,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,10911.55,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,13528.22,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,7671.31,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,13343.52,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,7996.88,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,23043.0,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,13209.77,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,18081.78,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,5724.98,1,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,18652.96,0,0,0.0,5
Low (<30%),On-time,treatment,1,153.82,29363.07,0,0,17781.48,9
Low (<30%),On-time,treatment,0,0.0,14730.66,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,18032.87,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,12330.59,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,16756.22,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,30929.7,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,42702.38,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,16276.4,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,8341.85,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,18968.49,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,7480.54,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,10164.66,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,10762.12,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,38540.64,1,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,28374.2,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,25583.28,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,20936.87,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,8819.11,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,15630.66,1,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,34816.26,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,17372.6,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,23247.54,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,6210.32,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,19926.76,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,8198.57,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,12436.99,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,28279.63,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,16522.24,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,20876.7,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,12662.38,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,5302.19,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,8701.4,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,19516.25,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,16419.71,1,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,31891.62,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,14797.04,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,8888.19,1,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,13711.21,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,22874.89,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,5769.46,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,16509.73,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,7395.55,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,15066.63,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,19972.33,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,18302.96,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,27148.45,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,15744.5,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,17955.87,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,18272.6,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,8552.84,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,13031.72,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,4061.82,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,16769.57,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,3509.02,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,21235.49,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,31746.47,1,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,17822.99,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,19252.94,1,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,25369.86,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,11175.34,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,7351.31,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,13304.9,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,9484.54,1,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,14432.85,1,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,15776.08,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,10935.53,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,9720.78,1,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,4730.64,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,12765.14,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,11164.09,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,11567.0,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,20024.24,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,37105.44,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,11619.52,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,16846.66,1,0,0.0,4
Low (<30%),On-time,treatment,1,82.25,15770.57,0,0,30858.75,6
Low (<30%),On-time,treatment,0,0.0,24494.55,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,8804.27,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,8675.3,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,9195.71,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,4469.92,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,13573.55,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,8205.47,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,15748.02,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,4199.31,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,13499.08,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,12219.59,1,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,10576.6,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,22879.2,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,9288.91,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,16167.31,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,10127.05,0,0,0.0,13
Low (<30%),On-time,treatment,1,58.19,31837.55,0,0,53815.15,7
Low (<30%),On-time,treatment,0,0.0,12970.09,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,19473.02,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,18839.8,1,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,24629.38,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,14941.87,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,7187.87,1,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,17333.08,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,15953.77,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,3043.59,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,6020.46,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,19768.63,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,28256.49,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,13326.78,1,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,20816.41,1,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,14668.55,0,0,0.0,8
Low (<30%),On-time,treatment,1,91.01,14144.55,1,0,40169.09,12
Low (<30%),On-time,treatment,0,0.0,12929.82,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,14461.46,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,16866.49,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,11361.93,0,0,0.0,4
Low (<30%),On-time,treatment,1,72.68,25906.03,0,0,37378.7,13
Low (<30%),On-time,treatment,0,0.0,8423.48,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,32514.89,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,12470.68,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,13532.69,1,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,10148.16,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,17044.66,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,11505.16,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,10950.81,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,18870.72,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,24821.61,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,8248.84,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,20987.25,0,1,0.0,3
Low (<30%),On-time,treatment,0,0.0,25921.47,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,5746.72,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,9098.31,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,25611.5,0,0,0.0,10
Low (<30%),On-time,treatment,1,35.42,16738.37,0,0,74952.18,4
Low (<30%),On-time,treatment,0,0.0,32647.59,0,0,0.0,13
Low (<30%),On-time,treatment,1,86.29,12711.04,0,0,43638.04,4
Low (<30%),On-time,treatment,0,0.0,10677.19,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,27434.66,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,9146.02,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,12293.79,1,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,18372.73,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,19304.87,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,9321.28,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,15823.05,0,0,0.0,12
Low (<30%),On-time,treatment,1,31.49,12009.21,0,0,47997.26,14
Low (<30%),On-time,treatment,0,0.0,5988.03,0,0,0.0,13
Low (<30%),On-time,treatment,1,63.14,11029.64,0,0,15821.29,1
Low (<30%),On-time,treatment,0,0.0,6134.83,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,9988.12,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,7616.57,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,20451.13,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,16140.11,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,29977.19,1,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,8760.41,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,14772.45,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,8001.58,1,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,10128.31,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,11374.71,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,37261.09,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,16661.0,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,13029.87,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,23822.5,0,0,0.0,2
Low (<30%),On-time,treatment,1,64.56,19445.65,1,0,28654.3,4
Low (<30%),On-time,treatment,0,0.0,13505.33,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,19467.04,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,11920.34,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,61802.62,1,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,25562.65,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,11334.25,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,20302.56,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,18275.68,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,16001.47,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,17966.67,1,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,9252.63,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,11174.08,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,31831.98,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,15381.03,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,9786.47,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,12949.21,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,10633.79,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,21758.16,1,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,10492.98,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,14199.3,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,9972.85,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,41891.37,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,19024.65,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,18651.43,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,19688.59,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,11402.31,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,29718.21,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,13427.24,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,33701.03,1,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,11807.37,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,19863.14,1,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,15097.62,1,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,15878.22,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,6026.2,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,8495.41,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,29550.58,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,7291.55,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,21696.28,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,50963.79,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,18313.37,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,40225.44,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,19632.42,0,0,0.0,4
Low (<30%),On-time,treatment,1,45.19,15840.25,0,0,49591.43,7
Low (<30%),On-time,treatment,1,90.08,16750.84,0,0,70594.29,4
Low (<30%),On-time,treatment,0,0.0,12710.61,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,12516.8,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,10681.84,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,17162.46,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,41734.09,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,28314.16,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,15387.62,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,18882.41,0,0,0.0,12
Low (<30%),On-time,treatment,1,63.49,13308.85,0,0,29245.99,3
Low (<30%),On-time,treatment,0,0.0,28271.55,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,6140.93,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,36467.53,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,10575.09,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,11462.73,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,7536.55,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,15006.77,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,9881.8,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,24850.28,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,19466.43,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,9818.81,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,8958.92,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,10075.83,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,8656.41,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,12077.59,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,9122.7,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,24909.8,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,10826.01,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,18522.32,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,18598.58,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,5499.02,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,19842.97,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,5916.15,1,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,9154.13,1,0,0.0,3
Low (<30%),On-time,treatment,1,66.68,19391.0,0,0,45018.96,12
Low (<30%),On-time,treatment,0,0.0,14783.98,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,11715.41,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,5695.27,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,22498.42,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,17256.27,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,9051.18,0,0,0.0,12
Low (<30%),On-time,treatment,1,102.03,8587.91,0,0,34254.73,14
Low (<30%),On-time,treatment,0,0.0,23209.63,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,16140.44,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,7035.55,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,9640.06,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,36957.6,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,22925.38,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,13893.37,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,14045.63,0,0,0.0,7
Low (<30%),On-time,treatment,1,157.95,4680.64,0,0,16311.5,14
Low (<30%),On-time,treatment,0,0.0,26693.98,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,11083.04,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,9270.08,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,20208.68,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,10136.56,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,5582.53,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,17047.96,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,6510.36,0,0,0.0,11
Low (<30%),On-time,treatment,1,57.57,13487.03,1,0,22711.64,14
Low (<30%),On-time,treatment,1,94.34,16279.88,0,0,14940.2,2
Low (<30%),On-time,treatment,0,0.0,12087.91,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,12114.97,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,30162.14,0,0,0.0,5
Low (<30%),On-time,treatment,0,0.0,30379.71,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,8778.94,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,10316.53,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,10603.58,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,13672.77,1,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,13331.56,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,32775.04,1,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,12658.89,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,8297.82,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,10351.36,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,16740.25,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,12213.76,0,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,16247.32,1,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,12293.1,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,19955.9,1,0,0.0,14
Low (<30%),On-time,treatment,1,67.03,13289.75,0,0,22527.87,5
Low (<30%),On-time,treatment,0,0.0,7560.4,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,11677.91,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,41964.7,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,25770.7,1,0,0.0,2
Low (<30%),On-time,treatment,0,0.0,7770.17,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,33795.31,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,14874.93,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,10880.08,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,12065.32,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,14289.67,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,23882.79,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,15273.82,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,16408.95,0,0,0.0,3
Low (<30%),On-time,treatment,1,81.81,25451.91,0,0,37554.92,6
Low (<30%),On-time,treatment,1,19.98,11376.85,0,0,28476.34,7
Low (<30%),On-time,treatment,0,0.0,16156.81,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,17297.53,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,14857.28,0,0,0.0,6
Low (<30%),On-time,treatment,1,46.69,17825.45,0,0,45468.88,9
Low (<30%),On-time,treatment,0,0.0,9830.82,1,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,22671.87,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,10529.68,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,17434.54,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,15430.11,1,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,9853.43,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,31260.53,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,32766.53,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,8764.49,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,20713.24,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,13063.95,0,0,0.0,11
Low (<30%),On-time,treatment,0,0.0,9916.6,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,16699.53,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,21073.61,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,15054.35,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,11581.13,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,27000.02,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,27490.07,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,9871.78,0,0,0.0,9
Low (<30%),On-time,treatment,0,0.0,14535.15,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,6306.89,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,21089.95,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,26974.07,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,16876.09,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,8276.6,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,31148.75,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,38333.87,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,11191.87,0,0,0.0,8
Low (<30%),On-time,treatment,1,91.86,17354.58,0,0,28484.98,6
Low (<30%),On-time,treatment,0,0.0,20894.01,0,0,0.0,10
Low (<30%),On-time,treatment,0,0.0,20590.19,1,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,14228.16,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,34126.11,0,0,0.0,2
Low (<30%),On-time,treatment,1,88.18,6350.15,0,0,51728.21,13
Low (<30%),On-time,treatment,0,0.0,6390.93,0,0,0.0,3
Low (<30%),On-time,treatment,0,0.0,13780.9,0,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,33211.86,0,0,0.0,7
Low (<30%),On-time,treatment,0,0.0,24803.19,0,0,0.0,14
Low (<30%),On-time,treatment,0,0.0,6582.81,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,57561.31,0,0,0.0,1
Low (<30%),On-time,treatment,0,0.0,18325.57,0,0,0.0,4
Low (<30%),On-time,treatment,0,0.0,7806.96,1,0,0.0,6
Low (<30%),On-time,treatment,0,0.0,13264.15,0,0,0.0,8
Low (<30%),On-time,treatment,0,0.0,22526.63,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,25980.95,0,0,0.0,12
Low (<30%),On-time,treatment,0,0.0,13438.69,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,18033.08,0,0,0.0,13
Low (<30%),On-time,treatment,0,0.0,13049.3,1,0,0.0,14
Low (<30%),1-mo delay,control,0,0.0,12890.31,0,0,0.0,6
Low (<30%),1-mo delay,control,0,0.0,21317.66,0,0,0.0,9
Low (<30%),1-mo delay,control,1,43.18,19875.5,0,0,42504.94,3
Low (<30%),1-mo delay,control,0,0.0,26017.8,0,0,0.0,14
Low (<30%),1-mo delay,control,0,0.0,11803.28,0,0,0.0,11
Low (<30%),1-mo delay,control,0,0.0,14344.99,0,0,0.0,4
Low (<30%),1-mo delay,control,0,0.0,11784.77,0,0,0.0,11
Low (<30%),1-mo delay,control,0,0.0,7659.62,0,0,0.0,8
Low (<30%),1-mo delay,control,0,0.0,14544.59,0,0,0.0,7
Low (<30%),1-mo delay,control,0,0.0,12298.31,0,0,0.0,8
Low (<30%),1-mo delay,control,0,0.0,5239.43,0,0,0.0,9
Low (<30%),1-mo delay,control,0,0.0,23256.9,1,0,0.0,14
Low (<30%),1-mo delay,control,0,0.0,14381.7,1,0,0.0,8
Low (<30%),1-mo delay,control,0,0.0,9410.17,0,0,0.0,8
Low (<30%),1-mo delay,control,0,0.0,15770.13,0,0,0.0,6
Low (<30%),1-mo delay,control,0,0.0,10276.4,0,0,0.0,11
Low (<30%),1-mo delay,control,1,90.51,14770.8,0,0,17890.2,2
Low (<30%),1-mo delay,control,0,0.0,26722.55,1,0,0.0,12
Low (<30%),1-mo delay,control,0,0.0,16301.88,0,0,0.0,7
Low (<30%),1-mo delay,control,0,0.0,10468.52,0,0,0.0,4
Low (<30%),1-mo delay,control,0,0.0,7975.95,0,0,0.0,3
